date,open,close,high,low,return
2020-06-18,4009.78,4044.38,4047.56,4000.9,0.0066681766929925
2020-06-19,4047.05,4098.71,4109.36,4043.49,0.0134334558078124
2020-06-22,4097.51,4102.05,4126.94,4088.78,0.0008148905387304
2020-06-23,4098.04,4121.79,4124.73,4080.75,0.0048122280323252
2020-06-24,4128.1,4138.99,4144.68,4123.36,0.0041729442790632
2020-06-29,4127.93,4109.72,4137.37,4092.54,-0.0070717735486192
2020-06-30,4130.0,4163.96,4174.42,4129.78,0.013197979424389
2020-07-01,4172.64,4247.78,4247.78,4163.5,0.0201298763676884
2020-07-02,4239.41,4335.84,4340.1,4238.12,0.0207308288094016
2020-07-03,4353.19,4419.6,4419.6,4348.45,0.0193180560168273
2020-07-06,4465.81,4670.09,4678.11,4465.81,0.0566770748484024
2020-07-07,4739.61,4698.13,4796.32,4688.06,0.0060041669432495
2020-07-08,4692.86,4774.0,4803.36,4670.65,0.0161489784233301
2020-07-09,4770.08,4840.77,4854.12,4757.29,0.0139861751152075
2020-07-10,4796.09,4753.13,4821.37,4734.47,-0.0181045577459785
2020-07-13,4742.37,4852.96,4878.08,4741.87,0.0210030022322131
2020-07-14,4836.17,4806.69,4860.44,4729.93,-0.0095343872605585
2020-07-15,4821.52,4744.47,4837.48,4723.36,-0.0129444586607414
2020-07-16,4741.53,4516.25,4772.56,4513.65,-0.0481023170132808
2020-07-17,4524.77,4544.7,4601.37,4485.82,0.0062994741212287
2020-07-20,4597.2,4680.3,4681.94,4534.23,0.029836952934187
2020-07-21,4697.5,4691.04,4714.29,4661.44,0.0022947246971347
2020-07-22,4682.66,4714.45,4790.45,4675.35,0.0049903646099798
2020-07-23,4668.74,4712.44,4731.4,4607.66,-0.0004263487787546
2020-07-24,4679.03,4505.59,4691.7,4479.39,-0.0438944580726756
2020-07-27,4535.01,4528.45,4558.12,4482.44,0.0050736973404148
2020-07-28,4567.67,4568.26,4590.25,4537.68,0.0087910874581811
2020-07-29,4559.16,4679.01,4680.56,4548.85,0.0242433661831857
2020-07-30,4689.76,4656.15,4704.63,4649.77,-0.0048856488872647
2020-07-31,4652.18,4695.05,4741.81,4621.96,0.0083545418425095
2020-08-03,4735.9,4771.31,4771.37,4720.02,0.0162426385235514
2020-08-04,4778.49,4775.8,4807.08,4747.77,0.000941041349231
2020-08-05,4761.76,4777.11,4786.7,4711.27,0.0002742995937852
2020-08-06,4779.24,4762.76,4791.86,4691.16,-0.0030039082206605
2020-08-07,4742.29,4707.93,4749.02,4637.84,-0.0115122324030604
2020-08-10,4681.76,4724.87,4757.66,4646.29,0.003598184340039
2020-08-11,4730.37,4681.78,4791.53,4674.86,-0.0091198276354693
2020-08-12,4668.89,4647.64,4681.62,4566.27,-0.0072920983044909
2020-08-13,4666.49,4635.71,4671.77,4626.1,-0.0025668941656411
2020-08-14,4627.61,4704.63,4708.07,4617.63,0.0148671940220592
2020-08-17,4727.12,4815.23,4838.09,4721.36,0.0235087562677616
2020-08-18,4816.57,4812.76,4825.39,4788.83,-0.0005129557674294
2020-08-19,4804.67,4740.68,4809.05,4738.01,-0.0149768531985804
2020-08-20,4708.13,4679.15,4721.44,4662.8,-0.0129791506703681
2020-08-21,4717.79,4718.84,4739.48,4684.81,0.0084823098212283
2020-08-24,4746.4,4755.85,4769.47,4716.61,0.0078430292190454
2020-08-25,4769.21,4761.95,4802.41,4746.31,0.001282630865145
2020-08-26,4761.72,4706.13,4786.42,4689.88,-0.0117220886401578
2020-08-27,4718.06,4731.35,4731.94,4679.36,0.0053589679843097
2020-08-28,4727.29,4844.27,4850.49,4719.35,0.0238663383600874
2020-08-31,4870.93,4816.22,4901.21,4816.21,-0.0057903461202617
2020-09-01,4803.39,4842.12,4842.14,4791.78,0.0053776613194578
2020-09-02,4859.08,4843.89,4863.55,4797.52,0.0003655423657407
2020-09-03,4841.5,4817.1,4877.01,4800.06,-0.0055306788552176
2020-09-04,4737.24,4770.22,4778.2,4726.56,-0.009731996429387
2020-09-07,4759.52,4669.37,4789.3,4655.56,-0.0211415825685189
2020-09-08,4683.83,4694.39,4707.9,4639.05,0.0053583245705524
2020-09-09,4634.25,4584.59,4645.2,4558.03,-0.0233896203766623
2020-09-10,4632.1,4581.98,4647.75,4572.21,-0.0005692984541694
2020-09-11,4572.26,4627.28,4630.88,4563.11,0.0098865555938698
2020-09-14,4652.05,4651.05,4666.99,4625.99,0.0051369270932384
2020-09-15,4649.45,4688.48,4691.5,4630.54,0.0080476451553948
2020-09-16,4683.01,4657.36,4690.68,4638.46,-0.0066375456437907
2020-09-17,4642.05,4632.71,4664.95,4601.64,-0.0052926980091725
2020-09-18,4636.64,4737.09,4737.8,4631.7,0.0225310887148126
2020-09-21,4750.75,4691.43,4752.98,4688.72,-0.0096388289012874
2020-09-22,4654.22,4635.76,4706.21,4622.11,-0.011866317945701
2020-09-23,4639.66,4652.33,4665.96,4623.55,0.0035743869397897
2020-09-24,4623.95,4563.07,4631.95,4562.21,-0.0191860852519061
2020-09-25,4582.48,4570.02,4599.54,4554.72,0.0015230973883813
2020-09-28,4582.65,4581.91,4613.63,4571.15,0.0026017391608788
2020-09-29,4608.29,4591.8,4616.68,4586.35,0.0021584884906076
2020-09-30,4607.58,4587.4,4634.72,4563.41,-0.0009582298880614
2020-10-09,4663.61,4681.14,4695.4,4655.09,0.0204342328988098
2020-10-12,4705.19,4823.16,4823.27,4704.16,0.0303387636344991
2020-10-13,4812.9,4839.2,4845.92,4795.37,0.0033256205475249
2020-10-14,4830.46,4807.1,4830.46,4795.91,-0.0066333278227804
2020-10-15,4810.78,4798.74,4833.89,4796.26,-0.0017390942564124
2020-10-16,4798.92,4791.68,4825.55,4765.97,-0.0014712195284594
2020-10-19,4823.49,4755.49,4849.6,4747.34,-0.0075526746360359
2020-10-20,4751.37,4793.47,4793.47,4739.46,0.0079865586932157
2020-10-21,4801.63,4792.83,4801.63,4758.86,-0.0001335149693229
2020-10-22,4780.6,4777.98,4791.81,4725.5,-0.0030983782024399
2020-10-23,4775.47,4718.49,4802.46,4717.1,-0.0124508683585949
2020-10-26,4684.05,4691.24,4713.39,4639.3,-0.0057751526441721
2020-10-27,4680.14,4699.28,4708.46,4671.85,0.001713832590104
2020-10-28,4703.0,4737.27,4753.31,4685.6,0.0080842171566708
2020-10-29,4683.61,4772.92,4803.03,4679.25,0.0075254313138157
2020-10-30,4776.47,4695.33,4778.51,4683.47,-0.0162562959362403
2020-11-02,4702.75,4720.83,4738.02,4695.44,0.0054309281775721
2020-11-03,4743.17,4777.56,4793.4,4734.17,0.0120169546456874
2020-11-04,4781.45,4813.66,4825.46,4770.56,0.0075561583737304
2020-11-05,4861.34,4885.11,4885.11,4838.0,0.014843175463161
2020-11-06,4897.63,4885.72,4897.63,4845.43,0.0001248692455237
2020-11-09,4918.86,4981.35,4997.8,4918.86,0.0195733689200363
2020-11-10,4995.41,4953.88,4995.41,4928.93,-0.0055145693436519
2020-11-11,4937.76,4904.9,4957.58,4901.71,-0.0098871995284505
2020-11-12,4916.77,4908.46,4926.34,4891.51,0.0007258048074374
2020-11-13,4886.98,4856.85,4886.98,4825.76,-0.0105144994560411
2020-11-16,4880.96,4904.17,4904.17,4848.62,0.0097429403831701
2020-11-17,4903.12,4894.79,4909.29,4865.39,-0.0019126580032911
2020-11-18,4889.67,4891.67,4911.09,4870.72,-0.0006374124324025
2020-11-19,4880.92,4927.99,4939.79,4870.2,0.0074248671721517
2020-11-20,4928.22,4943.29,4947.43,4922.59,0.0031047140923581
2020-11-23,4954.6,5005.03,5029.65,4940.45,0.0124896576976061
2020-11-24,4997.05,4974.29,5001.06,4960.98,-0.0061418213277442
2020-11-25,4992.75,4910.7,5004.77,4910.7,-0.0127837339600224
2020-11-26,4908.32,4919.59,4925.29,4867.82,0.0018103325391491
2020-11-27,4930.59,4980.77,4980.77,4917.35,0.012435995682567
2020-11-30,4994.11,4960.25,5055.19,4960.25,-0.0041198449235761
2020-12-01,4963.13,5067.1,5072.55,4963.13,0.0215412529610403
2020-12-02,5072.98,5067.14,5090.61,5043.31,7.89406169210416e-06
2020-12-03,5065.45,5057.06,5072.3,5033.79,-0.0019892878428462
2020-12-04,5049.52,5065.92,5072.39,5017.85,0.0017520061063147
2020-12-07,5065.73,5022.24,5067.87,5014.61,-0.0086223232897479
2020-12-08,5029.11,5009.88,5043.06,4998.92,-0.0024610532352097
2020-12-09,5022.38,4942.7,5033.64,4942.52,-0.0134095028224229
2020-12-10,4931.29,4940.52,4962.74,4919.77,-0.000441054484391
2020-12-11,4957.82,4889.63,4957.82,4849.35,-0.0103005351663388
2020-12-14,4903.63,4934.84,4937.26,4887.66,0.0092460983755418
2020-12-15,4931.6,4945.1,4954.19,4904.79,0.0020790947629507
2020-12-16,4957.3,4953.87,4968.86,4938.19,0.0017734727305815
2020-12-17,4960.73,5017.48,5021.62,4950.37,0.0128404661406131
2020-12-18,5014.32,4999.97,5027.44,4979.01,-0.003489799660387
2020-12-21,4995.76,5046.84,5048.51,4970.0,0.0093740562443374
2020-12-22,5034.98,4964.77,5055.13,4960.95,-0.0162616607619816
2020-12-23,4977.3,5007.12,5028.45,4968.15,0.0085301031064881
2020-12-24,5006.01,5000.02,5033.04,4979.24,-0.0014179807953472
2020-12-25,4985.77,5042.01,5042.1,4973.68,0.0083979664081343
2020-12-28,5042.94,5064.41,5089.34,5037.86,0.0044426726642747
2020-12-29,5071.45,5042.94,5077.42,5034.31,-0.0042393882011922
2020-12-30,5037.98,5113.71,5113.71,5036.63,0.0140334804697261
2020-12-31,5122.48,5211.29,5215.62,5122.48,0.0190820363297878
2021-01-04,5212.93,5267.72,5284.43,5190.94,0.0108284129265499
2021-01-05,5245.84,5368.5,5368.5,5234.38,0.0191316167146318
2021-01-06,5386.51,5417.67,5433.47,5341.43,0.0091589829561329
2021-01-07,5428.39,5513.66,5513.66,5413.35,0.0177179488599341
2021-01-08,5526.29,5495.43,5547.47,5442.69,-0.0033063337238784
2021-01-11,5504.24,5441.16,5555.69,5412.5,-0.0098754783520125
2021-01-12,5419.5,5596.35,5596.35,5417.63,0.0285214917407319
2021-01-13,5609.26,5577.97,5644.72,5535.14,-0.0032842835062139
2021-01-14,5556.21,5470.46,5568.02,5458.68,-0.019274036970439
2021-01-15,5471.39,5458.08,5500.63,5390.27,-0.0022630638008503
2021-01-18,5438.16,5518.52,5541.46,5410.78,0.0110734910444698
2021-01-19,5525.97,5437.52,5532.48,5415.72,-0.0146778484086312
2021-01-20,5439.91,5476.43,5496.05,5426.54,0.00715583574865
2021-01-21,5492.96,5564.97,5593.11,5490.56,0.0161674667621058
2021-01-22,5562.38,5569.78,5573.66,5513.88,0.0008643352974049
2021-01-25,5564.12,5625.92,5655.48,5543.27,0.0100793927228723
2021-01-26,5600.9,5512.97,5600.9,5506.0,-0.0200767163415049
2021-01-27,5505.77,5528.0,5534.99,5449.64,0.0027262981659612
2021-01-28,5450.37,5377.14,5462.24,5360.38,-0.0272901591895802
2021-01-29,5413.97,5351.96,5430.2,5288.1,-0.004682786760248
2021-02-01,5356.85,5417.65,5422.3,5342.05,0.0122740080269656
2021-02-02,5429.7,5501.09,5503.21,5411.52,0.0154015117255636
2021-02-03,5499.3,5485.2,5532.89,5473.12,-0.0028885184572512
2021-02-04,5453.98,5473.95,5510.05,5411.57,-0.0020509735287683
2021-02-05,5494.7,5483.41,5550.77,5477.65,0.0017281853140784
2021-02-08,5506.14,5564.56,5576.49,5479.85,0.014799185178566
2021-02-09,5584.17,5686.25,5686.25,5555.05,0.0218687551216987
2021-02-10,5709.68,5807.72,5823.42,5707.33,0.0213620575950759
2021-02-18,5922.07,5768.38,5930.91,5747.66,-0.0067737425357972
2021-02-19,5734.02,5778.84,5787.89,5667.32,0.0018133340729979
2021-02-22,5785.51,5597.33,5785.51,5597.33,-0.0314094178070339
2021-02-23,5542.68,5579.67,5644.76,5541.11,-0.0031550757236039
2021-02-24,5591.48,5437.57,5598.83,5379.73,-0.0254674559606572
2021-02-25,5494.47,5469.56,5527.63,5444.16,0.0058831426537957
2021-02-26,5343.9,5336.76,5416.32,5318.86,-0.0242798323813981
2021-03-01,5389.25,5418.78,5421.56,5345.94,0.0153688754974927
2021-03-02,5453.28,5349.63,5454.97,5305.05,-0.0127611750246364
2021-03-03,5327.35,5452.21,5452.4,5316.48,0.0191751579081169
2021-03-04,5388.48,5280.71,5392.37,5254.78,-0.0314551347068436
2021-03-05,5191.97,5262.8,5307.82,5174.25,-0.0033915893885481
2021-03-08,5299.79,5080.02,5326.26,5079.8,-0.0347305616781941
2021-03-09,5066.15,4971.0,5094.31,4917.91,-0.0214605454309235
2021-03-10,5047.06,5003.61,5055.28,4981.62,0.0065600482800241
2021-03-11,5024.56,5128.22,5138.41,5020.58,0.0249040192980669
2021-03-12,5153.67,5146.38,5153.67,5086.82,0.0035411897305497
2021-03-15,5116.12,5035.54,5120.88,4992.4,-0.0215374690559189
2021-03-16,5054.41,5079.36,5084.31,5009.95,0.0087021451522577
2021-03-17,5062.77,5100.86,5123.55,5020.13,0.0042328167328167
2021-03-18,5114.59,5141.77,5160.46,5111.13,0.0080202161988371
2021-03-19,5068.53,5007.09,5089.92,4980.76,-0.0261933147534798
2021-03-22,5008.4,5057.15,5071.34,4996.54,0.0099978230868627
2021-03-23,5057.06,5009.25,5064.02,4966.53,-0.0094717380342682
2021-03-24,4985.4,4928.69,5024.33,4919.89,-0.0160822478414933
2021-03-25,4904.07,4926.35,4950.76,4883.66,-0.000474771186664
2021-03-26,4953.95,5037.99,5050.83,4953.95,0.0226618084382959
2021-03-29,5052.26,5046.88,5086.65,5010.39,0.0017645926252336
2021-03-30,5043.1,5094.73,5106.04,5032.8,0.0094811051580381
2021-03-31,5085.95,5048.36,5085.95,5015.61,-0.0091015618099487
2021-04-01,5059.94,5110.78,5115.43,5056.87,0.0123644114128151
2021-04-02,5129.85,5161.56,5169.83,5116.35,0.0099358610623037
2021-04-06,5178.64,5140.34,5181.15,5125.33,-0.00411116019188
2021-04-07,5141.66,5103.74,5141.66,5065.19,-0.0071201515853037
2021-04-08,5078.26,5112.21,5129.13,5062.07,0.0016595672977073
2021-04-09,5100.04,5035.34,5100.04,5022.09,-0.0150365497504992
2021-04-12,5026.98,4947.75,5045.6,4933.01,-0.0173950517740609
2021-04-13,4949.81,4939.64,4994.54,4924.2,-0.0016391288969732
2021-04-14,4945.69,4980.63,4987.12,4940.27,0.008298175575548
2021-04-15,4969.91,4948.97,4969.91,4900.3,-0.0063566255674483
2021-04-16,4966.9,4966.18,4979.17,4917.96,0.0034774912759625
2021-04-19,4966.41,5087.02,5088.21,4940.75,0.0243325856090597
2021-04-20,5065.78,5083.37,5119.86,5058.92,-0.0007175124139477
2021-04-21,5055.24,5098.74,5110.56,5047.99,0.0030235847479131
2021-04-22,5114.28,5089.24,5119.22,5067.14,-0.0018632054193781
2021-04-23,5088.83,5135.45,5149.98,5086.49,0.0090799412092965
2021-04-26,5156.59,5077.24,5181.11,5072.96,-0.011334936568363
2021-04-27,5076.64,5090.52,5095.98,5042.61,0.0026155942992651
2021-04-28,5073.97,5119.24,5119.45,5059.26,0.0056418597707108
2021-04-29,5128.28,5164.17,5170.59,5113.65,0.0087766934154289
2021-04-30,5156.36,5123.49,5163.25,5094.93,-0.0078773549282847
2021-05-06,5098.8,5061.12,5132.9,5037.41,-0.012173342780019
2021-05-07,5073.46,4996.05,5093.75,4996.04,-0.0128568380121395
2021-05-10,5001.44,4992.42,5019.39,4953.7,-0.0007265739934548
2021-05-11,4956.08,5023.06,5033.49,4925.92,0.0061373041530961
2021-05-12,5003.82,5044.55,5051.17,4995.4,0.004278268625101
2021-05-13,4992.35,4992.97,5022.08,4975.45,-0.01022489617508
2021-05-14,5007.63,5110.59,5112.98,4981.29,0.0235571213125653
2021-05-17,5115.31,5184.99,5206.69,5115.31,0.0145580060227878
2021-05-18,5190.93,5187.6,5201.67,5156.79,0.0005033760913715
2021-05-19,5173.17,5172.27,5193.56,5151.64,-0.0029551237566504
2021-05-20,5167.05,5186.41,5201.59,5152.04,0.0027338093332327
2021-05-21,5199.13,5134.15,5216.16,5123.12,-0.0100763341116495
2021-05-24,5138.81,5155.59,5155.59,5092.39,0.0041759590195067
2021-05-25,5165.04,5318.48,5324.36,5161.52,0.031594832017286
2021-05-26,5326.12,5320.59,5344.28,5308.74,0.0003967298927514
2021-05-27,5311.37,5338.23,5378.48,5286.05,0.0033154217859296
2021-05-28,5338.73,5321.09,5360.28,5288.65,-0.003210802082338
2021-05-31,5318.08,5331.57,5331.63,5281.69,0.0019695212822936
2021-06-01,5320.47,5341.68,5343.75,5269.26,0.0018962519483005
2021-06-02,5348.34,5289.97,5352.64,5266.79,-0.0096804750565365
2021-06-03,5285.71,5255.29,5314.37,5255.07,-0.0065558027739288
2021-06-04,5228.28,5282.28,5334.49,5221.23,0.0051357774737454
2021-06-07,5284.89,5277.63,5286.84,5242.95,-0.0008803016879074
2021-06-08,5276.97,5232.12,5319.04,5201.14,-0.0086231888177079
2021-06-09,5224.95,5236.45,5253.36,5215.35,0.0008275804071771
2021-06-10,5236.47,5271.47,5299.53,5229.52,0.0066877369210056
2021-06-11,5275.75,5224.7,5276.1,5213.6,-0.0088722879955687
2021-06-15,5218.56,5166.56,5225.5,5137.41,-0.0111279116504295
2021-06-16,5163.25,5080.49,5164.52,5076.02,-0.016659053606268
2021-06-17,5074.38,5101.89,5123.37,5073.82,0.004212192131074
2021-06-18,5104.93,5102.47,5128.03,5064.92,0.0001136833604802
2021-06-21,5088.09,5090.39,5123.78,5058.57,-0.002367480847511
2021-06-22,5106.07,5122.16,5125.82,5086.28,0.0062411720909398
2021-06-23,5127.19,5147.39,5171.03,5109.76,0.0049256563637216
2021-06-24,5156.56,5155.97,5160.43,5120.58,0.0016668641777677
2021-06-25,5159.8,5239.97,5251.61,5157.48,0.0162917937846807
2021-06-28,5253.61,5251.76,5260.64,5226.22,0.002250012881753
2021-06-29,5248.52,5190.54,5248.52,5182.68,-0.0116570444955595
2021-06-30,5189.38,5224.04,5231.43,5186.63,0.006454049097011
2021-07-01,5241.2,5229.66,5252.26,5190.88,0.0010757957442897
2021-07-02,5186.66,5081.12,5186.66,5074.36,-0.0284033761277023
2021-07-05,5073.78,5085.79,5098.23,5048.0,0.0009190887048524
2021-07-06,5089.78,5083.1,5092.21,5028.51,-0.0005289247098286
2021-07-07,5052.42,5140.49,5152.77,5045.41,0.0112903543113453
2021-07-08,5149.31,5088.26,5151.22,5078.93,-0.0101605099902927
2021-07-09,5063.15,5069.44,5081.41,5006.41,-0.0036987103646434
2021-07-12,5108.38,5132.71,5159.41,5070.32,0.0124806684762026
2021-07-13,5128.61,5142.1,5154.05,5114.94,0.0018294429258618
2021-07-14,5130.75,5083.08,5130.75,5075.13,-0.0114778008984657
2021-07-15,5073.26,5151.46,5153.81,5067.68,0.0134524736970498
2021-07-16,5140.9,5094.77,5140.9,5090.63,-0.0110046472262231
2021-07-19,5083.73,5113.49,5120.82,5047.62,0.0036743562516068
2021-07-20,5080.22,5108.99,5114.0,5067.86,-0.0008800251882764
2021-07-21,5122.78,5144.04,5160.54,5122.3,0.0068604557848028
2021-07-22,5150.39,5151.75,5171.21,5137.88,0.001498821937621
2021-07-23,5145.43,5089.23,5145.43,5080.0,-0.0121356820497889
2021-07-26,5067.31,4925.3,5067.31,4859.6,-0.0322111596449756
2021-07-27,4924.28,4751.31,4940.86,4749.03,-0.0353257669583578
2021-07-28,4714.29,4760.48,4785.66,4663.9,0.0019299940437478
2021-07-29,4845.76,4850.27,4857.97,4800.01,0.0188615433737775
2021-07-30,4825.7,4811.17,4825.7,4761.04,-0.0080614068907505
2021-08-02,4794.82,4933.74,4938.82,4761.46,0.0254761315854563
